col0,col1,col2,col3,col4,pctwhite,pctblack,pctapi,pctaian,pct2prace,pcthispanic
1988,Male,17,JOHN,2940,47.00,20.10,14.41,12.56,3.58,2.36
1988,Male,18,KEVIN,2876,79.64,12.11,2.06,1.29,2.06,2.84
1988,Male,19,ERIC,2640,71.34,10.06,6.71,1.52,5.79,4.57
1988,Male,20,BRIAN,2586,85.49,7.85,1.34,1.10,1.34,2.89
1988,Male,21,STEVEN,2478,71.55,19.64,1.04,2.01,1.97,3.79
1988,Male,22,BRANDON,2355,66.28,28.21,0.50,0.77,2.06,2.17
1988,Male,23,ALEXANDER,2266,60.91,33.22,0.91,0.70,2.05,2.21
1988,Male,24,KYLE,2230,81.98,13.39,0.54,0.52,1.88,1.69
1988,Male,25,RICHARD,2160,73.19,22.09,0.61,0.52,1.64,1.94
1989,Female,1,JESSICA,6431,68.14,8.85,(S),0.00,(S),19.91
1989,Female,2,ASHLEY,4459,74.37,19.60,0.39,2.36,1.70,1.58
1989,Female,3,AMANDA,3809,61.25,8.75,5.00,(S),(S),21.25
1989,Female,4,JENNIFER,3485,67.27,20.32,2.26,(S),(S),7.90
1989,Female,5,STEPHANIE,3442,80.04,6.24,(S),(S),2.91,10.40
1989,Female,6,ELIZABETH,3009,63.31,7.41,(S),(S),1.71,25.86
1989,Female,7,SARAH,2968,75.77,9.03,5.34,(S),5.13,(S)
1989,Female,8,BRITTANY,2956,74.50,21.48,(S),(S),(S),(S)
1989,Female,9,SAMANTHA,2577,63.95,(S),18.37,(S),(S),12.24
1989,Female,10,NICOLE,2469,72.63,12.11,(S),(S),2.28,10.53
1989,Female,11,MELISSA,2438,82.35,2.94,(S),0.00,(S),11.18
1989,Female,12,MICHELLE,2341,52.77,27.83,1.01,1.89,5.67,10.83
1989,Female,13,VANESSA,2283,,,,,,
1989,Female,14,LAUREN,2204,86.35,3.81,3.02,0.79,1.44,4.59
1989,Female,15,CHRISTINA,2064,86.64,3.90,2.07,0.41,1.24,5.73
1989,Female,16,MARIA,1869,34.46,1.62,3.30,3.53,2.35,54.74
1989,Female,17,MEGAN,1800,90.13,3.41,(S),(S),2.15,3.23
1989,Female,18,DANIELLE,1721,82.55,9.42,(S),(S),2.22,3.60
1989,Female,19,RACHEL,1514,70.19,23.28,0.90,0.43,2.94,2.26
1989,Female,20,EMILY,1495,89.45,5.04,0.96,0.96,0.60,3.00
1989,Female,21,LAURA,1467,68.18,6.47,(S),(S),1.58,21.91
1989,Female,22,AMBER,1459,84.25,7.73,1.34,0.74,2.97,2.97
1989,Female,23,TIFFANY,1447,93.20,1.88,0.91,0.60,1.69,1.71
1989,Female,24,REBECCA,1442,76.60,10.11,(S),(S),2.13,8.24
1989,Female,25,HEATHER,1394,90.81,2.47,1.87,0.75,1.57,2.54
1989,Male,1,MICHAEL,7783,86.36,7.62,1.13,0.73,1.93,2.23
1989,Male,2,CHRISTOPHER,6417,76.74,17.44,0.95,0.36,1.90,2.61
1989,Male,3,DANIEL,5511,67.02,24.05,2.12,0.58,1.95,4.27
1989,Male,4,DAVID,5290,65.29,13.75,10.50,1.84,2.60,6.03
1989,Male,5,MATTHEW,4664,59.90,29.94,3.92,0.99,2.62,2.64
1989,Male,6,ANDREW,4360,75.79,12.94,1.16,4.23,1.55,4.32
1989,Male,7,JOSHUA,4216,24.58,60.41,4.91,2.84,3.58,3.68
1989,Male,8,JOSE,4122,22.45,3.56,31.93,7.71,3.21,31.14
1989,Male,9,ANTHONY,3705,63.43,30.43,1.10,0.62,1.84,2.59
1989,Male,10,ROBERT,3699,74.28,16.04,1.67,0.56,2.04,5.40
1989,Male,11,JONATHAN,3562,51.55,12.02,12.98,8.53,7.36,7.56
1989,Male,12,RYAN,3506,93.33,2.82,0.64,0.42,1.17,1.62
1989,Male,13,JOSEPH,3357,35.48,48.84,6.91,1.09,5.31,2.37
1989,Male,14,NICHOLAS,3244,76.56,16.10,1.12,1.39,2.14,2.70
1989,Male,15,KEVIN,3107,79.64,12.11,2.06,1.29,2.06,2.84
1989,Male,16,JAMES,3054,54.45,38.09,0.81,2.51,2.10,2.04
1989,Male,17,JUSTIN,2980,73.78,15.15,2.76,2.87,1.79,3.65
1989,Male,18,JOHN,2956,47.00,20.10,14.41,12.56,3.58,2.36
1989,Male,19,ERIC,2644,71.34,10.06,6.71,1.52,5.79,4.57
1989,Male,20,STEVEN,2476,71.55,19.64,1.04,2.01,1.97,3.79
1989,Male,21,KYLE,2369,81.98,13.39,0.54,0.52,1.88,1.69
1989,Male,22,ALEXANDER,2304,60.91,33.22,0.91,0.70,2.05,2.21
1989,Male,23,BRIAN,2297,85.49,7.85,1.34,1.10,1.34,2.89
1989,Male,24,RICHARD,2237,73.19,22.09,0.61,0.52,1.64,1.94
1989,Male,25,WILLIAM,2204,34.04,59.01,1.61,0.67,2.33,2.34
1990,Female,1,JESSICA,6532,68.14,8.85,(S),0.00,(S),19.91
1990,Female,2,ASHLEY,4464,74.37,19.60,0.39,2.36,1.70,1.58
1990,Female,3,STEPHANIE,4007,80.04,6.24,(S),(S),2.91,10.40
1990,Female,4,AMANDA,3803,61.25,8.75,5.00,(S),(S),21.25
1990,Female,5,JENNIFER,3586,67.27,20.32,2.26,(S),(S),7.90
1990,Female,6,ELIZABETH,3121,63.31,7.41,(S),(S),1.71,25.86
1990,Female,7,SARAH,2803,75.77,9.03,5.34,(S),5.13,(S)
1990,Female,8,SAMANTHA,2750,63.95,(S),18.37,(S),(S),12.24
1990,Female,9,BRITTANY,2685,74.50,21.48,(S),(S),(S),(S)
1990,Female,10,MELISSA,2422,82.35,2.94,(S),0.00,(S),11.18
1990,Female,11,MICHELLE,2417,52.77,27.83,1.01,1.89,5.67,10.83
1990,Female,12,NICOLE,2301,72.63,12.11,(S),(S),2.28,10.53
1990,Female,13,MARIA,2291,34.46,1.62,3.30,3.53,2.35,54.74
1990,Female,14,VANESSA,2206,,,,,,
1990,Female,15,LAUREN,2164,86.35,3.81,3.02,0.79,1.44,4.59
1990,Female,16,MEGAN,1986,90.13,3.41,(S),(S),2.15,3.23
1990,Female,17,CHRISTINA,1912,86.64,3.90,2.07,0.41,1.24,5.73
1990,Female,18,EMILY,1706,89.45,5.04,0.96,0.96,0.60,3.00
1990,Female,19,DANIELLE,1691,82.55,9.42,(S),(S),2.22,3.60
1990,Female,20,ALYSSA,1630,,,,,,
1990,Female,21,REBECCA,1553,76.60,10.11,(S),(S),2.13,8.24
1990,Female,22,LAURA,1535,68.18,6.47,(S),(S),1.58,21.91
1990,Female,23,RACHEL,1530,70.19,23.28,0.90,0.43,2.94,2.26
1990,Female,24,ANDREA,1426,82.31,5.78,1.16,0.54,2.11,8.10
1990,Female,25,AMBER,1415,84.25,7.73,1.34,0.74,2.97,2.97
1990,Male,1,MICHAEL,8093,86.36,7.62,1.13,0.73,1.93,2.23
1990,Male,2,CHRISTOPHER,6537,76.74,17.44,0.95,0.36,1.90,2.61
1990,Male,3,DANIEL,5692,67.02,24.05,2.12,0.58,1.95,4.27
1990,Male,4,DAVID,5257,65.29,13.75,10.50,1.84,2.60,6.03
1990,Male,5,JOSE,4903,22.45,3.56,31.93,7.71,3.21,31.14
1990,Male,6,MATTHEW,4805,59.90,29.94,3.92,0.99,2.62,2.64
1990,Male,7,ANDREW,4481,75.79,12.94,1.16,4.23,1.55,4.32
1990,Male,8,JOSHUA,4223,24.58,60.41,4.91,2.84,3.58,3.68
1990,Male,9,JONATHAN,4040,51.55,12.02,12.98,8.53,7.36,7.56
1990,Male,10,ANTHONY,3908,63.43,30.43,1.10,0.62,1.84,2.59
1990,Male,11,RYAN,3615,93.33,2.82,0.64,0.42,1.17,1.62
1990,Male,12,ROBERT,3561,74.28,16.04,1.67,0.56,2.04,5.40
1990,Male,13,JOSEPH,3534,35.48,48.84,6.91,1.09,5.31,2.37
1990,Male,14,NICHOLAS,3457,76.56,16.10,1.12,1.39,2.14,2.70
1990,Male,15,KEVIN,3262,79.64,12.11,2.06,1.29,2.06,2.84
1990,Male,16,JAMES,3071,54.45,38.09,0.81,2.51,2.10,2.04
1990,Male,17,JUSTIN,2988,73.78,15.15,2.76,2.87,1.79,3.65
1990,Male,18,ERIC,2978,71.34,10.06,6.71,1.52,5.79,4.57
1990,Male,19,JOHN,2878,47.00,20.10,14.41,12.56,3.58,2.36
1990,Male,20,JUAN,2737,8.02,0.79,24.98,15.94,2.43,47.83
1990,Male,21,KYLE,2633,81.98,13.39,0.54,0.52,1.88,1.69
1990,Male,22,STEVEN,2630,71.55,19.64,1.04,2.01,1.97,3.79
1990,Male,23,ALEXANDER,2536,60.91,33.22,0.91,0.70,2.05,2.21
1990,Male,24,BRIAN,2325,85.49,7.85,1.34,1.10,1.34,2.89
1990,Male,25,LUIS,2268,25.58,4.49,6.05,0.41,2.91,60.57
1991,Female,1,JESSICA,6849,68.14,8.85,(S),0.00,(S),19.91
1991,Female,2,ASHLEY,4185,74.37,19.60,0.39,2.36,1.70,1.58
1991,Female,3,STEPHANIE,3981,80.04,6.24,(S),(S),2.91,10.40
1991,Female,4,JENNIFER,3523,67.27,20.32,2.26,(S),(S),7.90
1991,Female,5,AMANDA,3198,61.25,8.75,5.00,(S),(S),21.25
1991,Female,6,ELIZABETH,3081,63.31,7.41,(S),(S),1.71,25.86
1991,Female,7,SAMANTHA,2757,63.95,(S),18.37,(S),(S),12.24
1991,Female,8,SARAH,2700,75.77,9.03,5.34,(S),5.13,(S)
1991,Female,9,MELISSA,2532,82.35,2.94,(S),0.00,(S),11.18
1991,Female,10,MICHELLE,2282,52.77,27.83,1.01,1.89,5.67,10.83
1991,Female,11,MARIA,2273,34.46,1.62,3.30,3.53,2.35,54.74
1991,Female,12,BRITTANY,2255,74.50,21.48,(S),(S),(S),(S)
1991,Female,13,NICOLE,2170,72.63,12.11,(S),(S),2.28,10.53
1991,Female,14,VANESSA,2164,,,,,,
1991,Female,15,LAUREN,1921,86.35,3.81,3.02,0.79,1.44,4.59
1991,Female,16,MEGAN,1863,90.13,3.41,(S),(S),2.15,3.23
1991,Female,17,CHRISTINA,1834,86.64,3.90,2.07,0.41,1.24,5.73
1991,Female,18,EMILY,1727,89.45,5.04,0.96,0.96,0.60,3.00
1991,Female,19,RACHEL,1634,70.19,23.28,0.90,0.43,2.94,2.26
1991,Female,20,DANIELLE,1599,82.55,9.42,(S),(S),2.22,3.60
1991,Female,21,ANDREA,1501,82.31,5.78,1.16,0.54,2.11,8.10
1991,Female,22,LAURA,1492,68.18,6.47,(S),(S),1.58,21.91
1991,Female,23,JASMINE,1482,31.28,53.83,3.40,(S),(S),8.09
1991,Female,24,REBECCA,1459,76.60,10.11,(S),(S),2.13,8.24
1991,Female,25,ALEXANDRA,1457,47.20,38.51,(S),(S),3.57,8.85
1991,Male,1,MICHAEL,7456,86.36,7.62,1.13,0.73,1.93,2.23
1991,Male,2,CHRISTOPHER,5672,76.74,17.44,0.95,0.36,1.90,2.61
1991,Male,3,DANIEL,5412,67.02,24.05,2.12,0.58,1.95,4.27
1991,Male,4,JOSE,4986,22.45,3.56,31.93,7.71,3.21,31.14
1991,Male,5,DAVID,4779,65.29,13.75,10.50,1.84,2.60,6.03
1991,Male,6,MATTHEW,4414,59.90,29.94,3.92,0.99,2.62,2.64
1991,Male,7,ANDREW,4247,75.79,12.94,1.16,4.23,1.55,4.32
1991,Male,8,JOSHUA,4222,24.58,60.41,4.91,2.84,3.58,3.68
1991,Male,9,ANTHONY,4110,63.43,30.43,1.10,0.62,1.84,2.59
1991,Male,10,JONATHAN,4051,51.55,12.02,12.98,8.53,7.36,7.56
1991,Male,11,KEVIN,3526,79.64,12.11,2.06,1.29,2.06,2.84
1991,Male,12,JOSEPH,3513,35.48,48.84,6.91,1.09,5.31,2.37
1991,Male,13,RYAN,3281,93.33,2.82,0.64,0.42,1.17,1.62
1991,Male,14,ROBERT,3190,74.28,16.04,1.67,0.56,2.04,5.40
1991,Male,15,NICHOLAS,3188,76.56,16.10,1.12,1.39,2.14,2.70
1991,Male,16,JAMES,2952,54.45,38.09,0.81,2.51,2.10,2.04
1991,Male,17,JUAN,2777,8.02,0.79,24.98,15.94,2.43,47.83
1991,Male,18,BRANDON,2736,66.28,28.21,0.50,0.77,2.06,2.17
1991,Male,19,ERIC,2732,71.34,10.06,6.71,1.52,5.79,4.57
1991,Male,20,ALEXANDER,2722,60.91,33.22,0.91,0.70,2.05,2.21
1991,Male,21,JOHN,2668,47.00,20.10,14.41,12.56,3.58,2.36
1991,Male,22,JUSTIN,2575,73.78,15.15,2.76,2.87,1.79,3.65
1991,Male,23,KYLE,2508,81.98,13.39,0.54,0.52,1.88,1.69
1991,Male,24,JACOB,2413,67.58,10.05,15.67,1.03,2.55,3.11
1991,Male,25,STEVEN,2404,71.55,19.64,1.04,2.01,1.97,3.79
1992,Female,1,JESSICA,6268,68.14,8.85,(S),0.00,(S),19.91
1992,Female,2,ASHLEY,3926,74.37,19.60,0.39,2.36,1.70,1.58
1992,Female,3,STEPHANIE,3771,80.04,6.24,(S),(S),2.91,10.40
1992,Female,4,JENNIFER,3356,67.27,20.32,2.26,(S),(S),7.90
1992,Female,5,ELIZABETH,2819,63.31,7.41,(S),(S),1.71,25.86
1992,Female,6,AMANDA,2776,61.25,8.75,5.00,(S),(S),21.25
1992,Female,7,SARAH,2647,75.77,9.03,5.34,(S),5.13,(S)
1992,Female,8,SAMANTHA,2501,63.95,(S),18.37,(S),(S),12.24
1992,Female,9,MICHELLE,2343,52.77,27.83,1.01,1.89,5.67,10.83
1992,Female,10,NICOLE,2315,72.63,12.11,(S),(S),2.28,10.53
1992,Female,11,MARIA,2273,34.46,1.62,3.30,3.53,2.35,54.74
1992,Female,12,MELISSA,2272,82.35,2.94,(S),0.00,(S),11.18
1992,Female,13,VANESSA,2165,,,,,,
1992,Female,14,EMILY,1848,89.45,5.04,0.96,0.96,0.60,3.00
1992,Female,15,LAUREN,1824,86.35,3.81,3.02,0.79,1.44,4.59
1992,Female,16,BRITTANY,1789,74.50,21.48,(S),(S),(S),(S)
1992,Female,17,MEGAN,1627,90.13,3.41,(S),(S),2.15,3.23
1992,Female,18,DANIELLE,1618,82.55,9.42,(S),(S),2.22,3.60
1992,Female,19,ANDREA,1583,82.31,5.78,1.16,0.54,2.11,8.10
1992,Female,20,CHELSEA,1533,,,,,,
1992,Female,21,CHRISTINA,1499,86.64,3.90,2.07,0.41,1.24,5.73
1992,Female,22,RACHEL,1475,70.19,23.28,0.90,0.43,2.94,2.26
1992,Female,23,ALEXANDRA,1463,47.20,38.51,(S),(S),3.57,8.85
1992,Female,24,REBECCA,1406,76.60,10.11,(S),(S),2.13,8.24
1992,Female,25,KATHERINE,1405,69.76,17.74,(S),(S),(S),8.06
1992,Male,1,MICHAEL,6488,86.36,7.62,1.13,0.73,1.93,2.23
1992,Male,2,DANIEL,5303,67.02,24.05,2.12,0.58,1.95,4.27
1992,Male,3,CHRISTOPHER,5102,76.74,17.44,0.95,0.36,1.90,2.61
1992,Male,4,JOSE,4980,22.45,3.56,31.93,7.71,3.21,31.14
1992,Male,5,DAVID,4748,65.29,13.75,10.50,1.84,2.60,6.03
1992,Male,6,ANDREW,4112,75.79,12.94,1.16,4.23,1.55,4.32
1992,Male,7,MATTHEW,4008,59.90,29.94,3.92,0.99,2.62,2.64
1992,Male,8,ANTHONY,3949,63.43,30.43,1.10,0.62,1.84,2.59
1992,Male,9,JONATHAN,3817,51.55,12.02,12.98,8.53,7.36,7.56
1992,Male,10,JOSHUA,3725,24.58,60.41,4.91,2.84,3.58,3.68
1992,Male,11,KEVIN,3489,79.64,12.11,2.06,1.29,2.06,2.84
1992,Male,12,JOSEPH,3179,35.48,48.84,6.91,1.09,5.31,2.37
1992,Male,13,RYAN,3120,93.33,2.82,0.64,0.42,1.17,1.62
1992,Male,14,BRANDON,3108,66.28,28.21,0.50,0.77,2.06,2.17
1992,Male,15,NICHOLAS,3053,76.56,16.10,1.12,1.39,2.14,2.70
1992,Male,16,JUAN,2838,8.02,0.79,24.98,15.94,2.43,47.83
1992,Male,17,ROBERT,2824,74.28,16.04,1.67,0.56,2.04,5.40
1992,Male,18,ALEXANDER,2811,60.91,33.22,0.91,0.70,2.05,2.21
1992,Male,19,CHRISTIAN,2809,69.69,23.45,1.77,0.58,1.85,2.66
1992,Male,20,JAMES,2685,54.45,38.09,0.81,2.51,2.10,2.04
1992,Male,21,JOHN,2567,47.00,20.10,14.41,12.56,3.58,2.36
1992,Male,22,JACOB,2500,67.58,10.05,15.67,1.03,2.55,3.11
1992,Male,23,ERIC,2496,71.34,10.06,6.71,1.52,5.79,4.57
1992,Male,23,TYLER,2496,64.08,30.74,0.43,1.37,1.80,1.58
1992,Male,25,LUIS,2432,25.58,4.49,6.05,0.41,2.91,60.57
1993,Female,1,JESSICA,5509,68.14,8.85,(S),0.00,(S),19.91
1993,Female,2,ASHLEY,3541,74.37,19.60,0.39,2.36,1.70,1.58
1993,Female,3,STEPHANIE,3403,80.04,6.24,(S),(S),2.91,10.40
1993,Female,4,JENNIFER,2971,67.27,20.32,2.26,(S),(S),7.90
1993,Female,5,ELIZABETH,2593,63.31,7.41,(S),(S),1.71,25.86
1993,Female,6,SAMANTHA,2529,63.95,(S),18.37,(S),(S),12.24
1993,Female,7,SARAH,2521,75.77,9.03,5.34,(S),5.13,(S)
1993,Female,8,AMANDA,2377,61.25,8.75,5.00,(S),(S),21.25
1993,Female,9,VANESSA,2196,,,,,,
1993,Female,10,NICOLE,2163,72.63,12.11,(S),(S),2.28,10.53
1993,Female,11,MICHELLE,2152,52.77,27.83,1.01,1.89,5.67,10.83
1993,Female,12,MARIA,2131,34.46,1.62,3.30,3.53,2.35,54.74
1993,Female,13,MELISSA,2110,82.35,2.94,(S),0.00,(S),11.18
1993,Female,14,EMILY,2070,89.45,5.04,0.96,0.96,0.60,3.00
1993,Female,15,JASMINE,1883,31.28,53.83,3.40,(S),(S),8.09
1993,Female,16,TAYLOR,1867,67.80,27.67,0.39,0.75,1.78,1.61
1993,Female,17,LAUREN,1735,86.35,3.81,3.02,0.79,1.44,4.59
1993,Female,18,BRITTANY,1563,74.50,21.48,(S),(S),(S),(S)
1993,Female,19,ALEXANDRA,1559,47.20,38.51,(S),(S),3.57,8.85
1993,Female,20,RACHEL,1540,70.19,23.28,0.90,0.43,2.94,2.26
1993,Female,21,VICTORIA,1539,24.15,9.70,9.68,0.41,1.90,54.17
1993,Female,22,DANIELLE,1533,82.55,9.42,(S),(S),2.22,3.60
1993,Female,23,ANDREA,1479,82.31,5.78,1.16,0.54,2.11,8.10
1993,Female,24,ALYSSA,1467,,,,,,
1993,Female,25,MEGAN,1437,90.13,3.41,(S),(S),2.15,3.23
1993,Male,1,MICHAEL,5692,86.36,7.62,1.13,0.73,1.93,2.23
1993,Male,2,DANIEL,5190,67.02,24.05,2.12,0.58,1.95,4.27
1993,Male,3,JOSE,4924,22.45,3.56,31.93,7.71,3.21,31.14
1993,Male,4,CHRISTOPHER,4600,76.74,17.44,0.95,0.36,1.90,2.61
1993,Male,5,DAVID,4337,65.29,13.75,10.50,1.84,2.60,6.03
1993,Male,6,ANDREW,3911,75.79,12.94,1.16,4.23,1.55,4.32
1993,Male,7,ANTHONY,3821,63.43,30.43,1.10,0.62,1.84,2.59
1993,Male,8,MATTHEW,3743,59.90,29.94,3.92,0.99,2.62,2.64
1993,Male,9,JOSHUA,3683,24.58,60.41,4.91,2.84,3.58,3.68
1993,Male,10,KEVIN,3570,79.64,12.11,2.06,1.29,2.06,2.84
1993,Male,11,JONATHAN,3507,51.55,12.02,12.98,8.53,7.36,7.56
1993,Male,12,RYAN,3128,93.33,2.82,0.64,0.42,1.17,1.62
1993,Male,13,NICHOLAS,3096,76.56,16.10,1.12,1.39,2.14,2.70
1993,Male,14,JOSEPH,3091,35.48,48.84,6.91,1.09,5.31,2.37
1993,Male,15,BRANDON,3013,66.28,28.21,0.50,0.77,2.06,2.17
1993,Male,16,ALEXANDER,2793,60.91,33.22,0.91,0.70,2.05,2.21
1993,Male,17,CHRISTIAN,2768,69.69,23.45,1.77,0.58,1.85,2.66
1993,Male,18,JACOB,2753,67.58,10.05,15.67,1.03,2.55,3.11
1993,Male,19,JUAN,2651,8.02,0.79,24.98,15.94,2.43,47.83
1993,Male,20,ROBERT,2622,74.28,16.04,1.67,0.56,2.04,5.40
1993,Male,21,LUIS,2522,25.58,4.49,6.05,0.41,2.91,60.57
1993,Male,22,TYLER,2460,64.08,30.74,0.43,1.37,1.80,1.58
1993,Male,23,JOHN,2405,47.00,20.10,14.41,12.56,3.58,2.36
1993,Male,24,JAMES,2349,54.45,38.09,0.81,2.51,2.10,2.04
1993,Male,25,ERIC,2194,71.34,10.06,6.71,1.52,5.79,4.57
1994,Female,1,JESSICA,5241,68.14,8.85,(S),0.00,(S),19.91
1994,Female,2,ASHLEY,3147,74.37,19.60,0.39,2.36,1.70,1.58
1994,Female,3,STEPHANIE,2961,80.04,6.24,(S),(S),2.91,10.40
1994,Female,4,JENNIFER,2914,67.27,20.32,2.26,(S),(S),7.90
1994,Female,5,SAMANTHA,2433,63.95,(S),18.37,(S),(S),12.24
1994,Female,6,ELIZABETH,2346,63.31,7.41,(S),(S),1.71,25.86
1994,Female,7,SARAH,2239,75.77,9.03,5.34,(S),5.13,(S)
1994,Female,8,EMILY,2165,89.45,5.04,0.96,0.96,0.60,3.00
1994,Female,9,AMANDA,2158,61.25,8.75,5.00,(S),(S),21.25
1994,Female,10,VANESSA,2102,,,,,,
1994,Female,11,NICOLE,2090,72.63,12.11,(S),(S),2.28,10.53
1994,Female,12,MARIA,1965,34.46,1.62,3.30,3.53,2.35,54.74
1994,Female,13,KIMBERLY,1953,90.88,4.77,0.88,0.29,1.51,1.67
1994,Female,14,JASMINE,1912,31.28,53.83,3.40,(S),(S),8.09
1994,Female,15,MELISSA,1858,82.35,2.94,(S),0.00,(S),11.18
1994,Female,16,MICHELLE,1841,52.77,27.83,1.01,1.89,5.67,10.83
1994,Female,17,TAYLOR,1707,67.80,27.67,0.39,0.75,1.78,1.61
1994,Female,18,LAUREN,1521,86.35,3.81,3.02,0.79,1.44,4.59
1994,Female,19,ALEXIS,1497,16.35,68.72,0.60,2.14,7.27,4.91
1994,Female,20,DANIELLE,1488,82.55,9.42,(S),(S),2.22,3.60
1994,Female,21,MEGAN,1474,90.13,3.41,(S),(S),2.15,3.23
1994,Female,22,RACHEL,1450,70.19,23.28,0.90,0.43,2.94,2.26
1994,Female,23,VICTORIA,1423,24.15,9.70,9.68,0.41,1.90,54.17
1994,Female,24,ALYSSA,1421,,,,,,
1994,Female,25,ANDREA,1385,82.31,5.78,1.16,0.54,2.11,8.10
1994,Male,1,DANIEL,5044,67.02,24.05,2.12,0.58,1.95,4.27
1994,Male,2,MICHAEL,4998,86.36,7.62,1.13,0.73,1.93,2.23
1994,Male,3,JOSE,4717,22.45,3.56,31.93,7.71,3.21,31.14
1994,Male,4,CHRISTOPHER,4172,76.74,17.44,0.95,0.36,1.90,2.61
1994,Male,5,DAVID,4005,65.29,13.75,10.50,1.84,2.60,6.03
1994,Male,6,ANTHONY,3856,63.43,30.43,1.10,0.62,1.84,2.59
1994,Male,7,ANDREW,3756,75.79,12.94,1.16,4.23,1.55,4.32
1994,Male,8,MATTHEW,3521,59.90,29.94,3.92,0.99,2.62,2.64
1994,Male,9,JOSHUA,3509,24.58,60.41,4.91,2.84,3.58,3.68
1994,Male,10,KEVIN,3342,79.64,12.11,2.06,1.29,2.06,2.84
1994,Male,11,JONATHAN,3308,51.55,12.02,12.98,8.53,7.36,7.56
1994,Male,12,BRANDON,3258,66.28,28.21,0.50,0.77,2.06,2.17
1994,Male,13,JOSEPH,3026,35.48,48.84,6.91,1.09,5.31,2.37
1994,Male,14,JACOB,2909,67.58,10.05,15.67,1.03,2.55,3.11
1994,Male,15,RYAN,2860,93.33,2.82,0.64,0.42,1.17,1.62
1994,Male,16,NICHOLAS,2831,76.56,16.10,1.12,1.39,2.14,2.70
1994,Male,17,JUAN,2656,8.02,0.79,24.98,15.94,2.43,47.83
1994,Male,18,ALEXANDER,2552,60.91,33.22,0.91,0.70,2.05,2.21
1994,Male,19,CHRISTIAN,2542,69.69,23.45,1.77,0.58,1.85,2.66
1994,Male,20,TYLER,2432,64.08,30.74,0.43,1.37,1.80,1.58
1994,Male,21,ROBERT,2420,74.28,16.04,1.67,0.56,2.04,5.40
1994,Male,22,LUIS,2364,25.58,4.49,6.05,0.41,2.91,60.57
1994,Male,23,JOHN,2301,47.00,20.10,14.41,12.56,3.58,2.36
1994,Male,24,JAMES,2244,54.45,38.09,0.81,2.51,2.10,2.04
1994,Male,25,JUSTIN,2229,73.78,15.15,2.76,2.87,1.79,3.65
1995,Female,1,JESSICA,4562,68.14,8.85,(S),0.00,(S),19.91
1995,Female,2,ASHLEY,2880,74.37,19.60,0.39,2.36,1.70,1.58
1995,Female,3,STEPHANIE,2851,80.04,6.24,(S),(S),2.91,10.40
1995,Female,4,JENNIFER,2663,67.27,20.32,2.26,(S),(S),7.90
1995,Female,5,SAMANTHA,2413,63.95,(S),18.37,(S),(S),12.24
1995,Female,6,EMILY,2318,89.45,5.04,0.96,0.96,0.60,3.00
1995,Female,7,SARAH,2231,75.77,9.03,5.34,(S),5.13,(S)
1995,Female,8,ELIZABETH,2196,63.31,7.41,(S),(S),1.71,25.86
1995,Female,9,AMANDA,2001,61.25,8.75,5.00,(S),(S),21.25
1995,Female,10,VANESSA,1959,,,,,,
1995,Female,11,MARIA,1949,34.46,1.62,3.30,3.53,2.35,54.74
1995,Female,12,KIMBERLY,1752,90.88,4.77,0.88,0.29,1.51,1.67
1995,Female,12,MELISSA,1752,82.35,2.94,(S),0.00,(S),11.18
1995,Female,14,ALEXIS,1635,16.35,68.72,0.60,2.14,7.27,4.91
1995,Female,14,JASMINE,1635,31.28,53.83,3.40,(S),(S),8.09
1995,Female,16,TAYLOR,1603,67.80,27.67,0.39,0.75,1.78,1.61
1995,Female,17,MICHELLE,1583,52.77,27.83,1.01,1.89,5.67,10.83
1995,Female,18,RACHEL,1441,70.19,23.28,0.90,0.43,2.94,2.26
1995,Female,19,MEGAN,1435,90.13,3.41,(S),(S),2.15,3.23
1995,Female,20,LAUREN,1423,86.35,3.81,3.02,0.79,1.44,4.59
1995,Female,21,NICOLE,1405,72.63,12.11,(S),(S),2.28,10.53
1995,Female,22,ANDREA,1353,82.31,5.78,1.16,0.54,2.11,8.10
1995,Female,23,ALYSSA,1345,,,,,,
1995,Female,24,ALEXANDRA,1343,47.20,38.51,(S),(S),3.57,8.85
1995,Female,24,HANNAH,1343,70.59,25.32,0.47,0.56,1.71,1.35
1995,Male,1,DANIEL,4936,67.02,24.05,2.12,0.58,1.95,4.27
1995,Male,2,MICHAEL,4674,86.36,7.62,1.13,0.73,1.93,2.23
1995,Male,3,JOSE,4494,22.45,3.56,31.93,7.71,3.21,31.14
1995,Male,4,CHRISTOPHER,4013,76.74,17.44,0.95,0.36,1.90,2.61
1995,Male,5,DAVID,3956,65.29,13.75,10.50,1.84,2.60,6.03
1995,Male,6,ANTHONY,3901,63.43,30.43,1.10,0.62,1.84,2.59
1995,Male,7,ANDREW,3609,75.79,12.94,1.16,4.23,1.55,4.32
1995,Male,8,MATTHEW,3502,59.90,29.94,3.92,0.99,2.62,2.64
1995,Male,9,JOSHUA,3449,24.58,60.41,4.91,2.84,3.58,3.68
1995,Male,10,JONATHAN,3220,51.55,12.02,12.98,8.53,7.36,7.56
1995,Male,11,JACOB,3106,67.58,10.05,15.67,1.03,2.55,3.11
1995,Male,12,JOSEPH,3092,35.48,48.84,6.91,1.09,5.31,2.37
1995,Male,13,KEVIN,3079,79.64,12.11,2.06,1.29,2.06,2.84
